5981642	por	O poder está nas mãos de quem confia em Deus.
1792296	por	Qual a distância daqui a Ueno?
7225085	por	Quando você descobriu que o Tom não tinha passaporte?
1351060	por	Bom dia, Georges. Como vai?
1091314	por	Os prisioneiros chegaram ao presídio.
8765828	por	E o frágil coração sangra até hoje – esse feitiço é mal sem cura.
1674065	por	Ontem aconteceu um acidente horrível na rodovia.
6951140	por	O Tom encontrou uma maneira fácil de fazer dinheiro.
4985631	por	"O que você disse?" "Eu não disse nada."
3699699	por	Nossa universidade tem um belo campus.
1602354	por	Por favor me de uma foto sua para eu não esquecer como você se parece.
5946115	por	Venha, eu te dou uma carona.
6205877	por	Na próxima semana, vou me dar ao incômodo de voltar ao dentista.
4505673	por	Aprende-se por meio da experiência.
6712820	por	Sami descrevia Layla como uma pessoa quase inacreditavelmente malvada.
1491782	por	Álcool nunca mais!
3805785	por	O Tom estava surpreso que a Mary ainda estava acordada.
5119239	por	Espere. Eu vou escovar os dentes.
5332037	por	Você acha que Tom gosta de Maria?
2658870	por	Você é um talento único e, por consequência, inimitável e, sobretudo, insubstituível.
8797304	por	Toda vez que ele vem aqui, ele pede o mesmo prato.
6147442	por	Eu moro aqui desde que me casei.
4910822	por	Não é possível que você ainda não tenha terminado a lição de casa.
5912678	por	Tom é seu melhor amigo, não é?
2707874	por	Lembre disso.
1013716	por	Prefiro falar por telefone a digitar no MSN.
6760925	por	Você gostaria de mais arroz?
985947	por	Você não pode mudar meu jeito de ser.
5908721	por	É aí que o sapato aperta.
3389062	por	Você estragou tudo, Tom.
7830222	por	Eu não tenho muito tempo para almoçar.
7086171	por	Estais metidos em sarilhos.
3441784	por	O futebol se renova.
2105875	por	As palavras que diz têm fundamento.
4587567	por	Me desculpe pelo atraso.
1229878	por	O sol está nascendo.
6455899	por	Alguém deveria tirar aquele cachorro da miséria.
8597882	por	Eu queria te avisar.
7090084	por	Não conheço aquela música.
1215137	por	Por que os homens nunca são felizes? Porque eles sempre querem o impossível.
1601255	por	De vez em quando é necessário depender de outros.
4599457	por	Você tem certeza de que não quer nada?
1697842	por	Qual sua música favorita?
2474505	por	Ele tentou compensar o tempo perdido.
7024592	por	Ele veio para a América através do Canadá.
8511761	por	Vou fazer isso sozinho.
1654619	por	Ela mandou o chefe para aquele lugar e foi demitida.
7673325	por	Queremos reservar uma viagem para a Turquia.
8288604	por	O que você faz á tarde?
3488554	por	Eu realmente não quero sentar no fundo do ônibus.
1909803	por	Está perto.
8649508	por	Eu costumo sentar nos fundos.
6158618	por	Elas vão molhar o jardim.
7139290	por	Isto é uma pipa.
3776792	por	Todo mundo na cidade só falava daquele belíssimo tecido.
1374534	por	Eu sempre chegava cansado.
1163433	por	Pronomes pessoais: “mi”, “vi”, “li”, “ŝi”, “ĝi” (para objeto ou animal), “si”, “ni”, “vi”, “ili”, “oni”; os possessivos formam-se pelo acréscimo da terminação adjetiva.
2162253	por	O meu pai parou de beber.
6934940	por	Faz frio na Alemanha?
5033437	por	Qual é a idade de seus pais?
5184825	por	Tom dormiu como uma criança.
3149667	por	Shane mostra que é um covarde.
1583904	por	Sempre ouço música clássica antes de dormir e posso dizer que isso me faz muito bem.
5305992	por	O que você anda fazendo?
7347520	por	O Tom está quase sempre em casa.
341138	por	Está frio.
5211880	por	Tom me pediu que estivesse com ele.
7998786	por	Suplicai ao Senhor! Basta dessas terríveis trovoadas de granizo! Eu vos deixarei partir; não ficareis aqui mais tempo.
8166498	por	Sentimos falta de ti.
5155127	por	Isso não poderia acontecer.
351208	por	Rosa Montero é uma mulher extraordinária.
3763257	por	Não consigo acreditar que ele se foi.
1622345	por	Tudo o que você está fazendo é tentar fugir da realidade.
7073638	por	Os guardanapos são de papel branco.
4918764	por	A reconciliação entre as religiões é fundamental para a paz mundial.
994568	por	Quando morávamos naquele sítio, ouvíamos vozes todas as noites.
3866886	por	Eu preciso ir ao banco para sacar dinheiro.
7138571	por	Isto é um sinal.
968655	por	Ele deixou a porta aberta.
1396875	por	Quem é esta senhora?
4926365	por	Tom acusou Mary de roubar o seu dinheiro.
3856409	por	Será que ela faltará hoje de novo?
7313168	por	Nunca mais fui a casa dos meus avós.
1378509	por	Veio só um candidato, os outros não se apresentaram.
1056071	por	As linhas paralelas não se cruzam.
8674386	por	Quero ser jornalista.
6305940	por	Que querem os senhores, exatamente, que eu faça?
2960943	por	Tom foi na frente e eu o segui.
6677246	por	Isso levou meses.
5883809	por	Era o dia antes de Acção de Graças.
6323137	por	O que você andou aprontando?
3108906	por	Tenho uma pergunta a lhe fazer.
5907966	por	Espera-se que a esposa se mantenha ao lado do marido.
3689855	por	Deixe para mim um pouco de sorvete.
6480250	por	"Eu vos ensinarei… Antes, porém, / cumpre acalmar as ondas que inquietastes. / Depois me pagareis por faltas tais / em moeda bem diversa."
4850595	por	Estou muito zangado mesmo!
4818280	por	Eu odeio ficar sozinho no Dia dos Namorados.
1693366	por	Anote o número de série no espaço fornecido abaixo.
1483287	por	Oxalá fosse mais alto.
4809908	por	Esse trem está lotado, vamos pegar o próximo.
8126992	por	Amor e conhecimento são infinitos e podemos ter os dois.
1176583	por	Gatos não precisam de coleiras.
5279114	por	Ele avistou por acaso uma borboleta rara.
6143517	por	Tom não poderia ter feito isso sozinho, eu acho.
7086895	por	Vim de carro.
1718484	por	Você já pintou o seu cabelo de vermelho?
1905744	por	O preto é a soma de todas as cores, ou melhor, o branco.
5150278	por	Eu não suporto este lugar.
1001891	por	Estas cinzas vulcânicas imobilizaram o tráfego aéreo.
1039980	por	Me ajude, por favor!
3840669	por	Ele não está aqui, está?
8912062	por	Eu não sabia nada sobre aquilo.
3215048	por	Mary vai lavar louças.
986000	por	De que jeito você estuda?
7445377	por	Espero que Tom possa conseguir ajuda.
7220420	por	Eu ainda não consigo acreditar que o Tom não venceu.
4120845	por	Para se livrarem da perseguição, eles emborcaram o barco do templo de Astarte.
1571558	por	Você trabalhou muito esta semana.
1247187	por	Meu gato não come alimentos secos.
1148547	por	O lago tem 100 metros de diâmetro.
4873225	por	Não vá por aí!
984196	por	Estes não são seus garfos.
8268899	por	O Sami quer ir ao cinema com a Layla.
7285653	por	O que vai pensar o marido da senhora?
4796851	por	Eu conheço apenas uma maneira de fazer isso.
1580311	por	Quando nós vamos para casa?
5301862	por	Tom precisa engolir a pílula amarga.
8787272	por	Notei que Tom estava fazendo algo que não devia estar fazendo.
4952430	por	Tom me pegou.
8493919	por	Ele é um mecânico.
8781396	por	Agora fazemos tudo online.
1247943	por	Ela me pediu desculpas por ter pisado no meu pé.
8094125	por	O Tom parece-se muito contigo.
1394460	por	Vi-o há três anos.
4945508	por	Passe-o para mim.
5223564	por	Primeiro, o tribuno militar, de nome Valério, consultou o cônsul.
2849286	por	Há quantos garotos na sua turma?
1582476	por	Ela se casou aos 17 anos.
5284428	por	Ele tem carro.
5321852	por	Mesmo com os problemas econômicos do Brasil, a multidão no Maracanã foi presenteada com um espetáculo que combinou luzes, fogos de artifício, dança e música.
2774619	por	Um jardineiro cuida deste terreno.
2471491	por	Eu já disse tudo o que eu sei!
4533525	por	Dá pra parar com isso?
4892470	por	Nós precisamos de tempo.
8502650	por	Você não quer ser famosa?
1021104	por	Ela era tanto inteligente como bonita.
7901575	por	O monge faz muitas orações por dia.
5025960	por	Eu estou cansado de estudar.
391299	por	Ela vai começar a sua licença maternidade na próxima semana.
2911353	por	Nancy quer um par de sapatos vermelhos.
1305266	por	Quem quebrou esta caneta?
2828574	por	Temo que eu tenha algumas notícias muito ruins.
3448054	por	Posso vir mais tarde?
8066970	por	Elas amam o trabalho deles.
3092619	por	Você está começando a testar minha paciência
1782082	por	O um vem antes do dois.
5287911	por	Tenho três caixas de livros para vender.
4671467	por	Odeio fazer isso.
2686134	por	Não mude por causa de alguém. Seja você e a pessoa certa gostará de você do jeito que é.
1914346	por	Vejo o meu jardim.
1822825	por	A casa onde mora está mais para uma mansão.
6813877	por	Tom diz que você é uma má influência para mim.
4579185	por	O cão preto vê o gato branco.
913761	por	Você já esteve no Tokyo Dome?
7052191	por	Gostaria de um gelado.
1418685	por	Ele confessou que era culpado.
6299034	por	Eu costumo acordar às seis horas.
1381643	por	Então!
5486783	por	Tom não está fazendo um bom trabalho.
523950	por	Caminhar é um bom exercício.
7905015	por	O que você acha do meu conto?
5106609	por	Maria escutou um barulho.
6058430	por	Você sabe onde eu moro.
5806754	por	Eu tenho que discordar.
7065755	por	Não te deixes enganar.
6943719	por	Ele é muito peralta.
2210332	por	Se eles souberem, vocês também saberão.
8170491	por	Não existe vida sem morte.
8311251	por	Esta terra encontra-se muito acidentada.
3214818	por	Está chovendo, mas ela não está usando um casaco.
2868818	por	Você rouba, não rouba?
4040380	por	Passamos o dia todo jogando pôquer.
5156380	por	Tom está dançando.
5257298	por	Eu não sou o Messias, mas aquele que foi enviado antes dele.
7923870	por	Eles foram em direção à saída.
5328051	por	Por favor, espere trinta minutos.
8616788	por	Ela tem boa voz.
1050290	por	O lápis entorta e não quebra.
8107627	por	Seu esporte favorito é futsal, que ele pratica na escolinha. Que bonito vê-lo a jogar! Como fica com mais luz a quadra quando ele está no time, e a bola até parece que rola, mais submissa, ao seu comando.
7135274	por	Sou farmacêutico.
7673290	por	Queremos reservar uma viagem para a Líbia.
5028294	por	Eu vou confiar em você.
6907569	por	Eu sempre quis conhecer outro país.
8067054	por	Sempre falo com ela.
1076972	por	A impressora da gráfica deu defeito.
7527312	por	Claro que lhe perdoei.
925966	por	Traga-me um giz.
7234975	por	Elas estão satisfeitas.
978117	por	Ele é a honestidade personificada.
5014881	por	Diga à sua irmã que ela está com a calcinha aparecendo.
4248411	por	Uma arma pode ser útil.
4810064	por	Eu estou lendo o seu livro.
7256226	por	Passa a noite conosco e te levarei de manhã.
2741851	por	Desça do carro!
3317779	por	Fique com o meu cartão.
4147928	por	Eu te reconheci pela voz.
2688082	por	O sol reaquecerá essa água.
1031872	por	Eles vão lançar um satélite artificial amanhã.
7262214	por	O Tom viu a Mary primeiro.
1208877	por	Eu gosto deste tipo de maçã.
2851219	por	Eu não converso com o Tom faz tempo.
7073731	por	O Tomás não gosta de pescar.
2484937	por	Ela tentou, em vão, não chorar.
7339471	por	Tom e Mary são ambos carpinteiros.
8204680	por	Você pode fazer!
5273784	por	Tom estava fora de si.
6297474	por	O médico aconselhou-o a trabalhar menos.
1718423	por	Você já sentiu tontura num avião?
2457869	por	Os gêmeos são realmente parecidos.
8611851	por	As flautas não estão tocando juntas.
3337867	por	O que você está fazendo tão cedo?
6321735	por	Você sabe em que restaurante o Tom almoça?
5138939	por	Eles podem precisar de algo para comer.
6174022	por	As palavras dele me incentivaram.
1080259	por	Estou cozinhando a carne na panela de pressão.
1701102	por	Dedico esta canção à minha gente.
5408687	por	Eu escovei os cabelos dela.
3455543	por	Você tem que encontrá-lo antes dele.
4949936	por	Não tem ninguém na sala de estar, mas a TV está ligada.
1693812	por	Onde posso comprá-lo?
7101009	por	Concluiu o curso com nota máxima porque tinha uma grande cabeça.
3580265	por	Não se preocupe muito de mim.
4562567	por	Eu gostaria de visitar Boston.
4367872	por	Chegava agora um médico popular. De muitos, ele chegou até a salvar a visão. Em breve, sua sala de espera ficaria cheia de manhã à noite. Ele se tornou um verdadeiro benfeitor.
3274603	por	Tenho estudado inglês por quatro anos.
4479643	por	Tom é bom, mas não o bastante.
2880614	por	O outono tem sua beleza.
5893766	por	Encontrar Fadil não é difícil.
6475299	por	Tom ainda me telefona de vez em quando.
5167865	por	Eu faço isso o tempo todo.
8094211	por	És uma naba.
7826288	por	Eu me sentiria honrado se você fosse comigo ao parque.
6928101	por	Abram esta porta.
7099458	por	Vocês não vão ficar, vão?
1926858	por	Obriguei-a a tocar piano.
998087	por	Não obstante à doença, resolveu comparecer ao casamento.
5129364	por	O Tom está adiantado.
2064328	por	Aonde vamos nos dirigir?
1167636	por	Estou apertado para ir ao banheiro.
7562120	por	Preciso que você me ajude amanhã.
957093	por	Eu consegui o livro.
7099738	por	Programação é difícil?
5969947	por	Lave as janelas.
4778001	por	Qual o seu emprego dos sonhos?
952613	por	Desde que soube que existe a universidade, quero ir para lá.
4745222	por	Tem algo em seu cabelo.
5314589	por	Feng Je, campeão das barras paralelas, acrescenta que “todos os vasos sanitários no local de treinamento estão entupidos e, por isso, tudo está fechado”, e que “os membros das equipes femininas não têm outra coisa a fazer senão voltar para a vila”.
1489029	por	Ele era o mais forte. Ganhou a partida.
1455858	por	Você quer casar-se comigo?
7450696	por	Olhe como chove!
1150851	por	Acho assim!
7234472	por	Já terminei todas as aulas.
3192821	por	Dê o sinal de partida!
7088068	por	Vais sozinho?
6742494	por	Eu quero saber tudo.
405240	por	Os humanos não foram feitos para viver para sempre.
1488704	por	Por que ela fez isso?
7351868	por	Nós já passamos por isso.
1705347	por	Ela aprende rápido.
6563505	por	Você bebe café, não bebe?
8493740	por	Eu não consigo me logar na minha conta.
8037597	por	Quando preciso devolver o livro?
4973413	por	Tom irá ajudar a Mary.
7313080	por	Nunca mais estive com o meu pai.
7283508	por	Sois um desastre na cozinha.
1701209	por	O grupo era composto de quatro jovens varões.
6061345	por	Terei de fazer justiça com as próprias mãos.
2044169	por	No lançamento de um dado de seis faces não viciado, os números ímpares, eles têm as mesmas chances de sair que os números pares.
6780754	por	Vá lá comigo.
1622349	por	Ele está tentando manter dois empregos.
4445142	por	Ele é o proprietário da empresa.
2849250	por	Talvez isso seja um problema real.
1488172	por	Sua meia está com um buraco grande.
3816667	por	Não vai demorar.
2660136	por	Quantos livros você lê por mês?
8140718	por	Parecia que Mary precisava de ajuda.
2607193	por	Vou tentar mudar o formato do arquivo então.
4384822	por	Ele sabe como cavalgar em um camelo.
7313908	por	Preciso de estar com os meus genros.
1413057	por	Tom não fez mais do que se queixar.
3782993	por	Eu nunca estive em Boston.
6805986	por	Tom vai ter que fazer isso.
2900936	por	Faço as coisas do meu jeito.
8156709	por	Mary diz que planeja ficar onde ela está.
6319490	por	Como posso imprimir meu "curriculum vitae"?
8084266	por	Eu não acho que o Tom esteja vivo.
1983763	por	Por vezes, o meu avô fala sozinho quando está só.
8912164	por	Eu nunca fui lá outra vez.
8713508	por	Precisamos manter nossas cidades limpas.
5458006	por	Se eu fosse você, eu seguiria o conselho de Tom.
8482312	por	O álcool é uma droga.
7260905	por	Os senhores imaginam que eu não sei por que se divorciaram?
5261158	por	Tom abotoou o seu casaco.
1829790	por	A gente estava muito feliz.
1388535	por	Estou mal.
7843451	por	Venha de novo!
5115685	por	O que aconteceu durante a reunião?
1491740	por	Especialistas poloneses trabalham na África.
6131213	por	Este é o meu filho caríssimo.
2105607	por	"Você liga que eu fume?" "De forma alguma. Adiante."
8482334	por	O amor é uma droga poderosa.
6158616	por	Eles vão regar o jardim.
7002672	por	Não me recordo da letra da canção.
8238600	por	Podemos ir um pouco mais rápido?
1909745	por	Tom disse que entende como se sente.
8064386	por	Você terá que trabalhar todos os dias.
1669616	por	Eu te disse!
4962016	por	Tom não estava lá.
8134817	por	Digam a ela que vocês não estão prontos.
6611010	por	Tom sabia que Maria não podia comer nozes.
8472734	por	Eu serei o teu pior pesadelo.
5309415	por	Que vista linda!
6078709	por	Depois da morte de Herodes, um anjo do Senhor apareceu em sonho a José.
970401	por	Poderia repetir a pergunta?
8308772	por	A tagarelice online sobre questões polémicas está a atingir um nível de febre.
4418172	por	Ontem à tarde, eu vi escrito em uma placa "Vende-si cazas" e fiquei perplexo.
5152293	por	O que eu farei em Roma?
8604635	por	Eu sei que vocês não estavam mentindo.
5312688	por	Maria não quis ser médica, como sua mãe.
803878	por	Isso tem de mudar.
1587088	por	Hoje aprenderemos três palavras novas.
4799970	por	Poderia esperar um momento?
8800073	por	Tom nunca parece ficar bravo.
6696018	por	Tom é grande o suficiente para fazer isso sozinho.
7367567	por	Tenho que te mandar o relatório por e-mail?
5900778	por	O que você escreveu?
5389210	por	Isso não foi uma ordem – apenas uma sugestão.
3493864	por	Tom não o pegou.
1161958	por	Eu serei amada.
1480901	por	Quando eu era uma criança, acreditava em Papai Noel.
2474134	por	Abaixem as armas!
2668394	por	As árvores impedem-no de ver o bosque.
5933421	por	Ela é meio indecisa, não?
3245463	por	Somos convidados a seguir as pegadas do passado: amor, tristeza, alegria e esperança, pegadas que sobreviveram aos pés que as produziram. Quem seguirá nossas pegadas?
8177271	por	A corrida armamentista custa muito caro.
868692	por	Meu pai nunca estivera fora até então.
2595197	por	Eu não estou orgulhoso do que fiz.
729680	por	Que idioma falam no Egito?
6712346	por	Seja você mesmo. Especialmente, não finja afeição. Nem seja cínico sobre o amor; pois em face de toda aridez e desencanto ele é perene como a grama.
8292160	por	Quantos anos tem esse guarda-chuva?
2695020	por	A escrita cuneiforme foi usada por mais de 22 séculos.
6388519	por	Quem quer que pense faz pensar.
2610275	por	Espera-me à porta.
4816317	por	Sei quem é.
7002427	por	Sou um mestre de culinária.
1797444	por	Eu resolvi os exercícios rapidamente.
6475637	por	Eu prefiro não discutir isso agora.
5000175	por	Mike tem duas amigas.
978848	por	A pombinha pôs seu ovos fora do ninho.
870649	por	As nossas negociações para reduzir as tarifas de exportação sofreram um grande baque.
1608913	por	Eu gosto de ser parte deste grupo.
8157750	por	Tom está com sono, e ele provavelmente deveria dizer isso a Mary.
1046059	por	Nomes de variáveis na linguagem C são case sensitive.
6152072	por	Eu não conheço nenhum de vocês.
8651553	por	Naquele tempo, ciganices eram punidas a todo rigor.
4597683	por	Venham amanhã.
960331	por	Nasci em Osaka em 5 de março de 1977.
8067149	por	Ele sempre pensa antes de falar.
1194107	por	Eu espero que esse tempo tempestuoso não se prolongue.
6742995	por	Eu estou vendo a praia!
7657615	por	Quero fazer parte de algo maior.
2623696	por	Algeme-o.
1382081	por	Como é chamada a palavra que mostra que um substantivo já se encontra no texto anterior, ou que a pessoa ou o objeto referido já é conhecido?
5957371	por	Elas sabem que vocês estão aqui?
7082507	por	Onde fica o cemitério?
1446696	por	Você já ligou para ele?
2211152	por	Ele vai voltar quando tiver fome.
8639385	por	Você sabe por que temos que fazer isso?
5894420	por	Fadil dormia profundamente.
3142978	por	Ainda há algumas tribos hostis naquela ilha.
4968730	por	Eu quero ir para Marte.
8786520	por	Eu esqueci que tenho uma memória a curto prazo ruim.
1587115	por	Ele é pequeno e fraco.
1378707	por	Os primeiros esperantistas eram principalmente russos, suecos e alemães.
1005267	por	Ela me fez esperar mais de uma hora.
1859549	por	Ela respondeu a ele com uma fria civilidade.
1917054	por	Eu não suporto o senhor.
1847962	por	Leia o artigo!
391336	por	Eu não quero fazer nada arriscado.
2720460	por	Ele saiu para dar um passeio.
4388151	por	Você tem água.
2815491	por	Eu tenho que usar francês todo dia no trabalho.
3875947	por	Dormir é um modo interino de morrer.
8133199	por	Há pouca chance de sucesso.
6742946	por	Não faria isso se eu fosse você.
6182128	por	Vocês acham que isso está errado?
1693575	por	Pare de utilizar o dispositivo e desconecte o cabo de alimentação AC da tomada de corrente elétrica imediatamente se o dispositivo funcionar de maneira anormal ou produzir sons ou odores incomuns.
7869867	por	Mas Rúben, ouvindo isso, procurou salvá-lo dos irmãos, dizendo: Não atentemos contra a vida dele.
7563705	por	Eu preciso muito de você.
6811856	por	O WhatsApp pertence ao Facebook.
7856932	por	Me acostumei com o calor.
1324305	por	Durante uma viagem de trem se pode matar o tempo com uma leitura.
8655725	por	A casa de Tom é branca.
2440203	por	Eu quero saber quem o mandou.
6586932	por	Tom foi abandonado?
3095119	por	Ele me disse em que pé estão as coisas.
1419498	por	José errou todos os chutes.
1581005	por	Preencha-o, por favor.
7011772	por	A linguagem utilizada pelas personagens comprova o seu estatuto social.
4685882	por	Tudo o que ele vê atiça a sua curiosidade.
1825606	por	Quero conhecê-las.
2168807	por	Sérgio está aqui há uma semana.
977947	por	Sua teoria baseia-se nos fatos.
374970	por	A construção de uma autoestrada contribuirá para o crescimento dos subúrbios.
2702864	por	Tom está repetindo o que disse.
6670394	por	Por que você pensa isso?
6318505	por	Você teve pesadelos.
5834606	por	Tom achou que eu comi o pedaço de bolo dele.
6219910	por	Amor é tormento, falta de amor é morte.
7845972	por	Ele morou no exterior a maior parte de sua vida.
7041807	por	Ele leu dois capítulos dos Anais de Tácito.
3696683	por	Um pouco de companhia seria bonito.
5025982	por	Tom queria perder peso.
1421468	por	O idoso se perdeu na floresta?
8611707	por	Tem quarenta e sete alunos na nossa turma.
1458130	por	Aconteceu exatamente assim.
8301203	por	Eu peguei minha bicicleta e me sentei em um banco.
6015028	por	Ela tornou-se uma mulher.
4785115	por	Tom e Maria eram noivos.
1909647	por	Isso não está no arquivo.
6130287	por	Nós poderíamos, naturalmente, apresentar ainda muitos outros exemplos.
2583516	por	Eu não pretendo fazer tal coisa.
3186831	por	Estou de acordo com sua opinião.
8191424	por	Há um grupo de pessoas correndo pela praia.
3408274	por	Preciso de um cochilo.
4581917	por	Tom estava mentindo.
8364162	por	Washington era o homem mais famoso nos Estados Unidos,
5532351	por	Nós somos amigos muito próximos.
7664346	por	Vocês cooperam.
2441719	por	O comboio das 9:35 pára em Bambury.
2179897	por	Elas não têm uma casa onde morar.
4290104	por	Não conseguia comer mais nada.
6993818	por	Eu não sei porque não estava lá.
907291	por	Você o conhecia?
3144871	por	O espírito se aprimora por meio da conversação.
2145653	por	Quantas pessoas há na foto?
8062708	por	Nós só precisamos de um pouco mais de tempo.
8062665	por	Não tão curto.
3020338	por	Depois de muita insistência, Maria finalmente aceitou o pedido de casamento de Tom.
3896474	por	Pai, o que você está fazendo?
8523372	por	Ele carregava o filho nas costas.
2676590	por	A casa é bonita, mas excede nossas possibilidades econômicas.
5539511	por	Precisamos de mais professores como você.
7901753	por	— Quieto — Tom sussurou.
1161742	por	Hoje é sábado, e amanhã será domingo.
3448678	por	Tom chegará em breve.
6956472	por	Isso é um grande alívio.
4025493	por	O Tom tem o gosto pelo sensacional.
1683018	por	Seu cabelo é tão comprido que rela no chão.
5359743	por	Eu nem mesmo sei quem roubou e o quê.
8674168	por	Eu gosto da sua companhia.
5864965	por	O mundo é um lugar maravilhoso.
1487922	por	Ela é muito boa nadadora.
5320090	por	Qual cidade é a mais próxima a Barcelona?
7297301	por	Ela teve cuidado ao atravessar a praça.
1417369	por	As flores atraem abelhas.
977192	por	A cocaína é uma planta de folhas ovais.
1380119	por	Árvore má a gente arranca juntamente com a raiz.
5266343	por	Lá fora o frio está realmente de rachar.
2479210	por	Desculpe-nos, ainda não está pronto. Um dos empregados não veio hoje, por isso estamos um pouco atrasados com o trabalho.
1146548	por	Muitas felicidades pelo Ano Novo!
2033255	por	Eu não queria te assustar.
3658216	por	Faça-o agora mesmo.
1112880	por	Como isso pode afetá-los?
1916105	por	O meu gato está me seguindo.
2165193	por	Eles quererão puni-lo.
2679630	por	Não gosto da cidade que ele vive.
2431144	por	Pouco a pouco o vento foi parando.
3268717	por	A cor da pele, permitindo distinguir o autóctone do estrangeiro, ajudou a preservar a unidade nacional mais que a religião, que se pode adotar, ou a língua, que se pode aprender.
5516008	por	Nós moramos no terceiro andar.
7555799	por	Estou com muita vontade de ajudar o time a conquistar títulos.
1656813	por	Isso soa justo.
