3408440	ita	Hai mai sentito parlare di Nessie?
6756349	ita	"Di che nazionalità sono le vostre studentesse?" "Brasiliana."
7649755	ita	Non vai a costruire moschee in Niger.
7046628	ita	Non voglio ritornare a Boston.
4996564	ita	Nessuno mi ha mai dato del denaro prima.
3281202	ita	Ha ucciso il ratto con un bastone.
3965176	ita	Adesso capite?
3265051	ita	È stata la mia peggiore esperienza di viaggio di sempre.
2918257	ita	Lei è mai andata a Parigi?
2885435	ita	Su cosa la fai?
3485326	ita	Io sono completamente a tua disposizione.
2217987	ita	Ho visto l'incontro di boxe in televisione.
2555226	ita	Che dici, facciamo come lui?
7628579	ita	Non vanno a costruire mausolei in Paraguay.
5508448	ita	Tom in stato di eccitazione ha camminato su e giù per la stanza.
5326927	ita	Tu hai dei pregiudizi.
3371357	ita	Sono in Islanda stasera, tornerò a casa domani.
6632143	ita	La mia amica non era inglese.
1546920	ita	Ho ricevuto una sua lettera ieri.
4592148	ita	Io abbandono Tatoeba.
6719417	ita	Lui è un bravo nuotatore e gioca anche bene a tennis.
7609649	ita	Non vai a fare affari in Messico?
6925782	ita	Non la voglio fare.
8714087	ita	È molto diverso ora, vero?
8260931	ita	Mi dissero di non seguirli.
6216010	ita	Vieni sotto il mio ombrello.
3862938	ita	Hai mai attraversato un fiume grande come questo?
7994471	ita	Tom aveva risposte per tutto.
4930518	ita	Se l'esperanto fosse una lingua facile, non avrei bisogno di un correttore.
3838537	ita	Ho un'idea malsana e divertente che forse attuerò.
4690602	ita	Noi non siamo ancora sicure.
6749593	ita	"Di che nazionalità sono le loro vicine?" "Lettone."
6791710	ita	Il vostro colore preferito è il lilla.
7625969	ita	Vai a costruire stadi negli Stati Uniti?
5004434	ita	Anche lei ha un problema con questo?
8817519	ita	Ha detto di essere assonnata.
4431560	ita	Ti sto chiedendo di restare.
7569775	ita	"Dove andranno domani?" "In Libia."
7624007	ita	Vanno a costruire grattacieli in Regno Unito.
4555182	ita	Ditemi quando cominciare.
5559891	ita	Sono andati dentro.
7000654	ita	Lui studia fisica.
4504673	ita	Siete circondate.
3502848	ita	La sua muscolatura dovrebbe essere magra e forte?
4582913	ita	Cane cattivo!
2874930	ita	Fu trovata sul fondo del fiume.
2854044	ita	Quest'estate sono andato in vacanza in Puglia.
3926360	ita	Ma io la uso sempre così!
1111778	ita	Tom si mostrò intorno alle 2:30.
2400981	ita	La sapevi, giusto?
7594155	ita	Andate a studiare in Cile?
350407	ita	Rimanete in piedi, per favore.
6748564	ita	"Di che nazionalità sono le vostre amiche?" "Gallese."
5313982	ita	Dato che questa frase è soltanto spam, sentiti libero di cancellarla dal database, per piacere.
2706096	ita	Non è facile la risposta?
4477434	ita	Lui pratica uno sport?
6902289	ita	Siete nei guai adesso, vero?
8868455	ita	Le donnole mangiano un gran numero di roditori.
6635104	ita	Tom e Mary dicono che hanno letto tutti questi libri.
375432	ita	Non è più qua.
3787483	ita	Vorrei ridurre drasticamente la quantità di tempo che mi ci vuole per pulire la casa.
6612119	ita	Tom probabilmente era occupato.
1610255	ita	Lui si è ucciso.
6361524	ita	Parlate senza fermarvi.
8244295	ita	Tom è ritornato in Australia il venti ottobre.
7657421	ita	Non vanno a costruire banche in Lituania?
3553968	ita	È lì in prima fila?
4833549	ita	Puoi restare, se vuoi.
1992697	ita	Non penso che tu sia schizofrenica.
6562907	ita	Come avete scritto il vostro nome in arabo?
3262126	ita	La mia amica mi ha dato una sciarpa di seta.
1800344	ita	Che mi prende?
3067243	ita	La mia ragazza amata è molto lontana da me.
2833460	ita	Ha pochi capelli?
1814340	ita	Vedi di non fare scherzi!
6213677	ita	Sono stato a Boston nel maggio dell'anno scorso.
5778037	ita	Sono già nei guai.
6209576	ita	Lascia che glielo dica.
2931408	ita	So il suo nome.
4007837	ita	Tom mi ha detto cosa è successo a Mary.
2416959	ita	Renderà Tom un uomo molto felice.
6378186	ita	Hanno detto che avevano paura.
7602811	ita	Vanno a cercare qualcuno in Lituania?
4616741	ita	Io avevo bisogno di quel lavoro.
4569153	ita	Tom ha capito male.
5339220	ita	Penso che dovremmo parlare di questo adesso.
5692644	ita	Non mi sarei mai dovuto fidare di Tom.
2992908	ita	Un'automobile tagliò la strada.
2022463	ita	Noi non possiamo farlo adesso.
6679008	ita	Sai esprimerti in inglese?
8007131	ita	Dissero che non nuotavano.
4576305	ita	Voi dovete fidarvi di noi.
6569586	ita	Tom e Mary hanno comprato al loro nipote una bici per Natale.
2746673	ita	Quanto ci vorrà per arrivare lì?
4570056	ita	I soldi rovinano molte persone.
3070645	ita	C'eri.anche te?
6746169	ita	"Di che nazionalità sono i tuoi insegnanti?" "Danese."
3338232	ita	Ci aspettiamo che lui torni presto.
5410700	ita	Di cosa ha paura Tom?
1820900	ita	Quanti ascensori ci sono in questo centro commerciale?
5073367	ita	Non posso vedere la fine.
5727845	ita	Stavo solo giocando a pallacanestro.
5505782	ita	Per questo torneremo ancora.
4259938	ita	Avresti dovuto lasciarli da soli.
8081677	ita	Perché sta scavando questa buca?
7609034	ita	Non andiamo a fare affari in Svezia.
7596903	ita	Non vanno a insegnare in Uganda.
5344807	ita	Voi siete diplomatici.
3399405	ita	Io ricordo che mia madre mi insegnava l'alfabeto.
5101088	ita	Tom sta lavorando il più velocemente possibile.
3133888	ita	Sono passati dieci anni da allora.
7631034	ita	Andate a costruire università in Bielorussia.
3306730	ita	Devo uscire più spesso.
2527190	ita	Lei suppose che io fossi un dottore.
6027938	ita	Siamo qui per conoscere Tom.
6605894	ita	Non ho problemi ad adeguarmi.
5217758	ita	Io ho risparmiato molti soldi.
7017039	ita	Tom mi ha detto di avere vinto.
3536766	ita	Che rimanga tra noi, lei è la mia morosa.
7658904	ita	Vanno a costruire baracche in Spagna?
5310448	ita	Di che colore è la vostra automobile?
6951024	ita	Tuo padre è alto?
643227	ita	Scambieresti sedile con me?
7489732	ita	Tom bevve uno smoothie.
7299229	ita	Son poi in casa le cuffie?
8425599	ita	Mi hai appena detto qualcosa?
5365328	ita	La nostra proposta è stata approvata quasi senza discussione.
7455269	ita	In quei giorni nessuno poteva supporre quale posto della storia avrebbe occupato Martin Luther King.
2793076	ita	Quanto vengono le pere?
3635478	ita	Guardi quella foto.
6932655	ita	Per quanto ne so, Tom non ne ha mai parlato.
2982676	ita	Le studentesse sono pigre.
3176878	ita	È pronto per esibirsi nel circo equestre.
5598322	ita	Tom ha un altro problema.
7627372	ita	Non vai a costruire case in Sudafrica?
3386701	ita	Il comportamento di questo individuo è senza dubbio inaccettabile.
3511477	ita	Noi siamo inimitabili.
7652487	ita	Vanno a costruire templi in Galles.
5690438	ita	Non lasciare andare la corda.
7638784	ita	Andiamo a costruire autostrade in Irlanda?
656320	ita	Dove si trova il negozio più vicino?
6855107	ita	Io so tutto di quello che è successo.
3140036	ita	Siamo ancora vive.
7740096	ita	Tom lo capirà.
5997551	ita	Pensi che tre ore saranno sufficienti?
3154360	ita	Ho mangiato mezzo pompelmo a colazione.
7614849	ita	Vanno a costruire ospedali in Albania.
4352203	ita	Penso che sarebbe leggermente diverso.
5590569	ita	"Cosa c'è di così divertente?" "Niente."
2823769	ita	Tom ha dato un bacio in bocca a Mary.
6582469	ita	Hai detto che sarei migliorata.
5349671	ita	Loro non interverranno.
7307291	ita	È una curiosa coincidenza.
2536469	ita	Mi chiedo quanto ci vorrà.
3333833	ita	Non prendertela a male se ti rimprovero.
8016985	ita	Perché è sempre così scettico?
7655581	ita	Andate a costruire birrerie in Siria?
7034781	ita	Il mio ragazzo pensa che io sia pazza.
6719939	ita	Non hanno il passaporto belga.
2737868	ita	Posso bere alcolici?
4564678	ita	Faccia attività fisica all'aperto.
374211	ita	Preferisco un cane a un gatto, poiché il primo è più fedele del secondo.
2961410	ita	Cosa stai leggendo in questi giorni?
7102698	ita	"Dove sono stati per lavoro?" "In Norvegia."
7139205	ita	Non l'ho appena detto?
4166695	ita	Io l'ho vista all'aeroporto.
7746361	ita	Non dovresti mangiare questo.
6996602	ita	Tom è un traditore.
2792652	ita	Io non riuscivo a crederci.
6757652	ita	"Di che nazionalità erano i suoi professori?" "Libica."
5414604	ita	La pioggia si è trasformata in acquazzone.
7434271	ita	Vidi Tom attraversare la strada.
8663320	ita	A volte mi viene voglia di picchiare qualcuno.
7842601	ita	Dovreste andare a lavarvi i denti.
1922973	ita	Mio nonno è morto nella stessa stanza in cui è nato.
3877149	ita	Ha fatto i suoi compiti.
6894791	ita	Ogni giorno è un'occasione per fare qualcosa di buono per le persone.
5040772	ita	Beh, io sono orgoglioso di lei.
5524706	ita	Questi dati non sono ancora stati elaborati.
6980602	ita	Siamo molto in ritardo.
6726403	ita	Non avete visitato il Regno Unito?
3535029	ita	I pastori conducono il bestiame e le capre verso i prati.
7545177	ita	Tom in realtà non è addormentato.
7625640	ita	Non va a costruire stadi in Spagna.
8572271	ita	Mi lanciò una mela.
6759050	ita	"Di che nazionalità erano i nostri cugini?" "Uruguaiana."
1969480	ita	Peccato che non ho un centesimo a disposizione.
7606408	ita	Vado a fare amicizie in Vietnam.
4001756	ita	Ci serve del denaro.
7604187	ita	Non vanno a fare soldi in Olanda.
8875701	ita	Mettono troppo zucchero nel loro tè.
987610	ita	Alzati presto, o sarai in ritardo.
7615941	ita	Non vanno a costruire ospedali in Lituania?
4975031	ita	Mi è stato chiesto di venire qui.
6537289	ita	Tom non voleva essere con noi.
2028107	ita	Voi siete quasi pronti?
6910592	ita	Tom comprò un cappello di paglia.
5086859	ita	Lei che aspetto ha?
3356756	ita	Era un ottimo dirigente, che sapeva valorizzare il personale.
6552835	ita	Morirete in carcere.
6720038	ita	Non avete il passaporto canadese.
5522095	ita	Se una ninfea raddoppiasse le proprie dimensioni in un giorno, in meno di due mesi coprirebbe tutta la terra.
7741220	ita	Tom non vi lascerà vincere.
2297450	ita	Le dispiace se mi tolgo la maglia?
7641903	ita	Non vado a costruire mattatoi in Paraguay?
7435159	ita	Ascoltati.
4384394	ita	Un cane sta abbaiando ora.
4582470	ita	Maturo è meglio.
8736429	ita	Ti stai divertendo.
5899967	ita	Lui ha ordinato wiener schnitzel.
4272953	ita	Dovrebbe vergognarsi di se stessa per avermi trattato in questo modo!
3398018	ita	Il piacere è peccato, ma talvolta il peccato è piacere.
1616460	ita	Lei ignora anche la nozioni più basilari della scienza.
7705143	ita	Tu vai a casa per Natale?
7596220	ita	Vado a insegnare in Lettonia.
4236509	ita	Non facevate il pisolino.
7370431	ita	Tom, questo è per te.
5530221	ita	Sapete perché il cielo è blu?
5094598	ita	Sono nell'appartamento di Tom.
5545689	ita	Adoro i segreti.
6539927	ita	Tom sta cercando di risparmiare denaro.
705872	ita	Neanche io lo riesco a spiegare.
6887577	ita	Ho fatto un passo all'indietro.
4527400	ita	Quando verranno annunciati i vincitori?
8267071	ita	Mi ha detto che aveva bisogno di parlare.
6894129	ita	Tom chiese una biro.
6745246	ita	"Di che nazionalità sono i tuoi cugini?" "Portoghese."
876202	ita	La settimana prossima parto in vacanza.
1743096	ita	Perché sei con un egoista?
7347701	ita	Ero un locatario.
5358744	ita	Mary ha risolto il mistero.
2141129	ita	Le forze giapponesi marciarono in Birmania.
758446	ita	La mia vecchia insegnante di inglese si starà certamente rigirando nella tomba ora.
6094574	ita	Non canterà?
7312727	ita	Tom ha un talento naturale nel convincere.
2689310	ita	Tom è molto rigoroso.
1723432	ita	Andiamo a vedere il maggior numero possibile di cose.
1222337	ita	Un tempo quella camicia si chiudeva.
3848289	ita	Ho ruttato.
3616520	ita	Sono un po' troppi o sbaglio?
1545257	ita	L'ho utilizzata solo una volta.
3353298	ita	Portalo, eh?
6985693	ita	Sto indossando un maglioncino perché ho freddo.
849252	ita	Il prototipo cerca l'elemento tipico.
7609600	ita	Non vado a fare affari in Grecia?
3689326	ita	Se la cavò per un pelo.
3271894	ita	Io so esattamente cosa fare.
7103631	ita	"Dove pensano di andare in vacanza?" "In Romania."
6055720	ita	Puoi ancora cambiare idea.
7337989	ita	"Non sono imbarazzata." "Sì, lo sei."
6758286	ita	"Di che nazionalità sono le sue cugine?" "Messicana."
7606012	ita	Vanno a fare carriera in Uganda?
1332787	ita	Lui crede a Babbo Natale.
1160117	ita	Sono libera questo pomeriggio.
5492019	ita	Dove sta sunando Tony?
6609575	ita	Vorrei delle scarpe da ginnastica.
1545168	ita	Sei veramente una buona cuoca.
7073392	ita	Cosa stai leggendo, Mary?
3765531	ita	Io vorrei denunciare un furto.
6005445	ita	Tom chiese quanto avevamo pagato.
6797513	ita	Qualcuno lì vi sta aspettando nella hall.
2251802	ita	Non sa chi ha costruito queste case.
5597742	ita	Abbiamo ricominciato da capo.
5019398	ita	Sono proprio arrivati in fondo?
2220006	ita	Parla il klingon?
5457705	ita	Voi sapete perché questa data è importante?
1761388	ita	È vero che hai un fratello in Germania?
2414804	ita	Lui ha passato l'esame come previsto.
1543246	ita	La libertà di pensiero è garantita dalla costituzione.
3803586	ita	Il suo avversario sembra tranquillo?
4940858	ita	Lui è una persona corretta e assolutamente affidabile.
2560891	ita	Mi sono completamente scordato.
4964283	ita	Ha dato il suo aiuto a molte persone.
2795927	ita	Il kendo è un'arte marziale giapponese.
5559905	ita	Erano insieme.
6632454	ita	Il mio migliore amico non era russo.
3795863	ita	Si ritorna alla base.
6753300	ita	"Di che nazionalità erano le loro amiche?" "Azera."
8781743	ita	Sami andò a guardare la TV.
3776839	ita	Molto tipico.
757726	ita	Sto cercando una cartoleria per comprare delle penne.
6604803	ita	Oggi corregge le nostre verifiche.
2068084	ita	Non ti devo niente.
6598342	ita	Scopriamo a che ora comincia il concerto.
7649464	ita	Va a costruire moschee in Nuova Zelanda.
5898806	ita	Dovremmo fare una pausa caffè.
2428987	ita	Io dormii come un cane.
4922272	ita	Basta crederci, dicono!
3266328	ita	Affamerete i cani.
5352785	ita	Farei qualunque cosa per Tom.
7875935	ita	Tu sei ancora una fumatrice?
4189595	ita	Io andrò a trovarlo.
3021526	ita	Scompare la funzione tradizionale del significante.
6872149	ita	Quanto più la persona è orgogliosa, tanto più la punizione è severa.
7570073	ita	"Dove andranno la settimana prossima?" "In Australia."
3509452	ita	Tom è abbastanza bello, vero?
7805294	ita	Sono dentro una casa che è bella.
4752080	ita	Tom ha preso parte alla corsa.
6846992	ita	Cosa ti portiamo?
4941340	ita	Una domanda mi inquieta da quella sera.
8383269	ita	Si ferì provando a farlo.
1073057	ita	Pensa a tutto in termini di soldi.
6830578	ita	Ho la sensazione che qui nessuno capisca il finlandese.
7652513	ita	Vanno a costruire templi in Finlandia.
7535576	ita	Tom aprì il suo regalo.
3176700	ita	Ma cosa dice?
6378872	ita	Tom studia filosofia all'università.
1475669	ita	Non posso farci nulla!
3414014	ita	Buon risveglio a tutti!
7594323	ita	Non vai a studiare in Olanda?
4984540	ita	Avrei potuto obiettare, però non l'ho fatto.
5756037	ita	Io sono con lui ora.
8896320	ita	Sarà con lui.
4741410	ita	Tom non poté vedere nulla.
4945349	ita	La polizia prosegue le sue indagini sulla rapina dell'anno scorso.
1124910	ita	È biologo lui.
7034798	ita	Tacete e fate quello che vi è stato detto di fare.
911115	ita	Il finestrino è fatto di vetro.
5032270	ita	Non ne hai avuto a sufficienza, Tom?
3111297	ita	Non sto dicendo di essere migliore di Tom.
8704836	ita	È sempre a casa, vero?
2749287	ita	Quello dipende dalla facoltà.
6718413	ita	Avete una barca?
5437406	ita	Tom è un valoroso guerriero.
5313058	ita	Io ho molta voglia di rivederla.
6600947	ita	Questa è una pera, non una mela.
1645833	ita	Katsuko è la prima della classe in inglese.
5950780	ita	Non la vede?
3401210	ita	Mio padre non mi ha dato il permesso di avere un cane.
841265	ita	Se parla bene inglese, lo assumerò.
3676469	ita	Io voglio che lei sia preparata.
4263159	ita	Finalmente qualcuno che denuncia!
7571891	ita	Penso che non andremo per lavoro in Germania.
6696907	ita	Va bene se vengo?
2833707	ita	Gli elfi sono molto spilorci.
6613066	ita	Il mio migliore amico non è scozzese?
1740200	ita	L'attacco nemico è finito all'alba.
3504643	ita	Hanno ragione gli investitori esteri.
4473725	ita	Lei vende verdure.
3473139	ita	Lui è appena uscito.
7594759	ita	Vado a lavorare in Bulgaria.
4213060	ita	Ho sentito dire che Tom non parla francese.
7632199	ita	Non vanno a costruire università in Nuova Zelanda?
7000487	ita	"Cosa vuoi mangiare?" "Della pane."
7661142	ita	Non vado a costruire basi militari in Scozia.
7603965	ita	Non vai a fare soldi in Siria.
2708536	ita	Lo so che capite.
6720077	ita	Abbiamo il passaporto ghanese.
4618941	ita	Ne ha subite troppe e ora si vendica.
5737033	ita	Tom voleva continuare a lavorare.
7618062	ita	Non andate a costruire strade in Messico.
5992889	ita	Dalle il tuo posto.
6632040	ita	Il mio migliore amico non è georgiano.
3528181	ita	Ho allegato un file di Microsoft Excel.
7329128	ita	Sami non può fare niente.
3539868	ita	È impossibile per l'uomo dimostrare l'esistenza di Dio come sarebbe anche per Sherlock Holmes dimostrare l'esistenza di Arthur Conan Doyle.
5845079	ita	Usate la vostra testa!
2700272	ita	Farò molta attenzione.
3194948	ita	Non mi sento presa in causa.
5789416	ita	Non abbiamo bisogno di fare questo.
2189354	ita	La chiamerò appena arrivo a Chicago.
4929087	ita	Improvvisamente il cielo è diventato nuvoloso e scuro.
6591208	ita	Ho fatto del mio meglio per proteggerli.
5595509	ita	Odio gli ipocriti.
4964694	ita	Da quando hai uno smartphone?
1814978	ita	È caduto all'indietro.
2213698	ita	C'è sempre questo casino qui?
3399928	ita	Esiste la notte per riposare.
4730028	ita	Il mango è il frutto nazionale di vari paesi.
5389617	ita	Sei milioni di britannici non hanno mai usato Internet.
3666470	ita	Tom voleva mandare un messaggio.
1692032	ita	Non so se verrà in treno o in macchina.
3165433	ita	L'uomo dà il meglio al mattino.
3590507	ita	Questo vestito mi sta alla perfezione.
3662688	ita	Dovresti prepararti per il futuro.
6063400	ita	Tom, dobbiamo parlare.
1272195	ita	Non bisogna dimenticare quel fatto.
6736025	ita	La pagammo.
8102862	ita	Sta guidando la sua auto.
1005763	ita	Lo stai ascoltando?
2717394	ita	I passeggeri sono tutti saliti a bordo della nave.
4247069	ita	Tom ti mostrerà come catturare un pesce.
3262239	ita	Ha chiuso tanti anni fa.
4420723	ita	Sto solamente cercando di proteggerla.
2737805	ita	Quello è l'appartamento di Tom.
2996015	ita	Camminiamo ancora nel buio.
1536187	ita	Ho un francobollo molto vecchio.
6962250	ita	Vai al parcheggio.
1221834	ita	Il problema è che non esistono!
8490637	ita	Ha visto di peggio.
3251718	ita	Voglio che lei resti dov'è.
781661	ita	Sei abbastanza grande per capire.
5347987	ita	Apri la cassaforte.
6722587	ita	Non abbiamo le lentiggini?
2003251	ita	Che cosa ti ha spaventato?
3146204	ita	L'ospite e il pesce dopo tre dì rincresce.
3351454	ita	Prendine quanti ne vuoi.
3166820	ita	Io l'ho guardato mentre stavo scrivendo la tesi.
8312185	ita	È l'orgoglio della sua classe.
6759241	ita	Le piacerebbe imparare a suonare il pianoforte?
1282696	ita	Avemmo molta pioggia quel mese.
1488529	ita	Abito qua.
3107411	ita	Farò di tutto per venire!
7997739	ita	Perché lo avete portato qua?
6569360	ita	Lasciala comprare la prossima birra.
2357285	ita	Siete state in piedi?
3950443	ita	Stanno ancora guardando.
1728982	ita	Io sono qui da due ore.
8372555	ita	Si sono uccisi ieri.
1439090	ita	Spero di farcela.
8516515	ita	Avvertilo.
7418905	ita	Hai già affilato tutti i coltelli?
3317454	ita	Un vessillografo è qualcuno che progetta bandiere.
2602947	ita	Sia Tom che Mary sorrisero.
7657122	ita	Non vado a costruire banche in Danimarca?
4418286	ita	Le previsioni meteo cosa dicono?
6618453	ita	Tom e Mary se ne devono andare oggi?
6723671	ita	Non ho mai visitato Taiwan.
4090990	ita	La sua domanda per entrare nel partito fu respinta.
6747008	ita	"Di che nazionalità sono i nostri dottori?" "Canadese."
4669791	ita	Io so di cosa sta parlando Tom.
5074594	ita	Sarai qui con me.
6113815	ita	Oggi sono a casa.
6756332	ita	"Di che nazionalità sono le vostre studentesse?" "Ceca."
4953233	ita	Sa qual è il problema con quello?
3125203	ita	Torna a salvarci.
6758432	ita	"Di che nazionalità sono le nostre cugine?" "Vietnamita."
6139587	ita	Mi deve aiutare a salvarla.
4936451	ita	Giovanni abitava in via Usignolo.
1972239	ita	Dobbiamo lavorare duramente.
3832782	ita	Loro faranno finta di niente.
5292689	ita	Voi siete anziani.
5536484	ita	È la prima volta che qualcuno critica il mio lavoro.
5985388	ita	Lo porterò a cena.
3766348	ita	Questo è un luogo pubblico.
6735148	ita	Non andate in vacanza in Spagna.
4422923	ita	Rimanete qui con lui.
3545610	ita	Lei sta cercando un lavoro migliore.
